,postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
2364,6409,48,216,20.4,239,154,85,0,44,4,0,16163,"103,442",23.5,11086,DOONGIN,WA,117.471029,-31.605391,TAMMIN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.585917,117.5026174,50902123702,50902123702,509021237,Cunderdin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,259.2922668,W2,PHN503,Country WA,Tammin,58190,Durack,Rural
2365,6410,168,461,34.5,858,648,210,0,159,9,0,23925,"153,121",34.9,11089,BUNGULLA,WA,117.679993,-31.579991,KELLERBERRIN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.7765295,117.7929365,50902123706,50902123706,509021237,Cunderdin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,,W2,PHN503,Country WA,Kellerberrin,54410,Durack,Rural
2366,6411,16,64,23.4,90,78,12,0,15,1,0,5351,"34,249",7.8,11094,DOODLAKINE,WA,117.905311,-31.550535,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.5133284,117.8416463,50902123706,50902123706,509021237,Cunderdin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,307.8122864,W2,PHN503,Country WA,Kellerberrin,54410,Durack,Rural
2367,6412,10,47,,70,59,11,0,9,1,0,3152,"20,171",4.6,11096,BAANDEE,WA,117.979823,-31.601076,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.5451878,117.9833442,50902123706,50902123706,509021237,Cunderdin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,,W2,PHN503,Country WA,Kellerberrin,54410,Durack,Rural
2368,6413,7,44,,35,35,0,0,7,0,0,2324,"14,876",3.4,11098,HINES HILL,WA,118.064042,-31.555637,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.5112285,118.0888578,50902124009,50902124009,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,257.172699,W2,PHN503,Country WA,Kellerberrin,54410,Durack,Rural
2369,6414,6,24,,45,21,24,0,5,1,0,2160,"13,825",3.1,11099,NANGEENAN,WA,118.167797,-31.526755,MERREDIN POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.5309101,118.1824793,50902124009,50902124009,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,,W2,PHN503,Country WA,Merredin,55460,Durack,Rural
2370,6415,505,1469,32,135643,1928,722,132993,470,33,2,55801,"357,129",81.5,11100,GOOMARIN,WA,118.289983,-31.481223,MERREDIN POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.2382385,118.4145609,50902124008,50902124008,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Merredin,55460,Durack,Rural
2371,6418,179,343,49,893,665,228,0,168,11,0,19919,"127,483",28,11106,BRUCE ROCK,WA,118.1626,-31.895542,BRUCE ROCK LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.8509547,118.1590786,50902124012,50902124012,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,275,W2,PHN503,Country WA,Bruce Rock,51120,Durack,Rural
2372,6419,11,30,,49,49,0,0,11,0,0,4168,"26,676",5.8,11108,ARDATH,WA,118.097777,-32.031182,BRUCE ROCK LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-32.0448614,118.1356748,50902124011,50902124011,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,282.210144,W2,PHN503,Country WA,Bruce Rock,51120,Durack,Rural
2373,6420,7,57,12.3,29,29,0,0,7,0,0,8363,"53,524",11.7,11109,CRAMPHORNE,WA,118.718262,-31.748338,MERREDIN POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.873501,118.3960151,50902124013,50902124013,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Narembeen,56370,Durack,Rural
2374,6421,21,69,30.4,122,122,0,0,21,0,0,6038,"38,644",8.7,11111,BURRACOPPIN,WA,118.524208,-31.327544,MERREDIN POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.4263744,118.4223102,50902124008,50902124008,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Merredin,55460,Durack,Rural
2375,6422,4,18,,20,20,0,0,4,0,0,0,0,0,11115,WALGOOLAN,WA,118.564405,-31.384119,MERREDIN POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.3458122,118.6031402,50902124204,50902124204,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,325.0395203,W2,PHN503,Country WA,Merredin,55460,Durack,Rural
2376,6423,67,94,66,327,255,72,0,62,5,0,0,0,0,11116,BOODAROCKIN,WA,118.681242,-31.169257,MERREDIN POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.0041025,118.8297192,50902124204,50902124204,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,407.1722412,W2,PHN503,Country WA,Westonia,59030,Durack,Rural
2377,6424,8,52,13.5,54,41,13,0,7,1,0,7616,"48,745",11.5,11119,BODALLIN,WA,118.896267,-31.296345,MERREDIN POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.3697418,118.8604604,50902124203,50902124203,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,354.7446289,W2,PHN503,Country WA,Westonia,59030,Durack,Rural
2378,6425,20,46,,132,98,34,0,17,3,0,6319,"40,443",9.5,11122,DULYALBIN,WA,119.143202,-31.398146,SOUTHERN CROSS LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.5538889,119.0713006,50902124213,50902124213,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Yilgarn,59360,Durack,Rural
2379,6426,118,543,20.6,660,568,92,0,112,6,0,32723,"209,424",49.4,11124,CORINTHIA,WA,119.311267,-30.361305,SOUTHERN CROSS LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.1331829,119.1666932,50902124203,50902124203,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Yilgarn,59360,Durack,Rural
2380,6428,15,17,,84,64,20,0,14,1,0,3019,"19,320",4.2,11139,BABAKIN,WA,118.020545,-32.142001,BRUCE ROCK LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-32.1509632,118.0420282,50902124011,50902124011,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,285.9643555,W2,PHN503,Country WA,Bruce Rock,51120,Durack,Rural
2381,6429,135,606,20.8,864,611,253,0,126,9,0,15063,"96,402",22.8,11140,BOORABBIN,WA,120.898892,-30.949795,COOLGARDIE LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.8372561,120.2202619,50803120206,51103128202,511031282,Kambalda - Coolgardie - Norseman,51103,Goldfields,511,Western Australia - Outback (South),5,5,7,7,O Connor,,W2,PHN503,Country WA,Coolgardie,51960,Durack,
2382,6430,2085,10255,19.1,12981,9410,3451,120,1956,128,1,223270,"1,428,927",338.8,11148,BINDULI,WA,121.446478,-30.599071,KALGOORLIE DC,Delivery Area,Updated 6-Feb-2020,50803,Goldfields,508,Western Australia - Outback,R3,-30.7970668,121.3897405,50803120206,51103128202,511031282,Kambalda - Coolgardie - Norseman,51103,Goldfields,511,Western Australia - Outback (South),5,5,7,7,O Connor,,W2,PHN503,Country WA,Coolgardie,51960,Durack,
2383,6431,12,252,4.4,65,55,10,0,11,1,0,20459,"130,936",32,11162,BOORARA,WA,122.683881,-30.40364,KALGOORLIE DC,Delivery Area,Updated 6-Feb-2020,50803,Goldfields,508,Western Australia - Outback,R3,-30.7910703,121.6453709,50803120206,51103128202,511031282,Kambalda - Coolgardie - Norseman,51103,Goldfields,511,Western Australia - Outback (South),5,5,7,7,O Connor,376.6893921,W2,PHN503,Country WA,Menzies,55390,Durack,
2384,6432,730,3451,20.1,4261,3088,885,288,693,35,2,60185,"385,183",91.7,11175,BOULDER,WA,121.541783,-30.871011,KALGOORLIE DC,Delivery Area,Updated 6-Feb-2020,50803,Goldfields,508,Western Australia - Outback,R3,-30.7768517,121.493226,50803119816,51103127805,511031278,Boulder,51103,Goldfields,511,Western Australia - Outback (South),3,3,3,3,O Connor,326.3876648,W2,PHN503,Country WA,Coolgardie,51960,Durack,
2385,6434,16,50,20,6372,47,46,6279,10,3,3,5241,"33,544",7.6,11182,CUNDEELEE,WA,125.672818,-30.820157,KALGOORLIE DC,Delivery Area,Updated 6-Feb-2020,50803,Goldfields,508,Western Australia - Outback,R3,-31.0156071,123.1463744,50803120206,51103128202,511031282,Kambalda - Coolgardie - Norseman,51103,Goldfields,511,Western Australia - Outback (South),5,5,7,7,O Connor,,W2,PHN503,Country WA,Kalgoorlie-Boulder,54280,Durack,
2386,6436,13,53,17,181,33,148,0,9,4,0,4039,"25,847",6.1,10900,MENZIES,WA,124.856838,-29.602251,MENZIES CPA,Delivery Area,Updated 6-Feb-2020,50805,Mid West,508,Western Australia - Outback,R3,-29.6915471,121.0289412,50803120312,51103128301,511031283,Leinster - Leonora,51103,Goldfields,511,Western Australia - Outback (South),5,5,7,7,O Connor,277.8557434,W2,PHN503,Country WA,Menzies,55390,Durack,
2387,6437,190,298,62.8,4292,305,24,3963,187,2,1,0,0,0,10902,LEINSTER,WA,120.529798,-27.68439,LEINSTER LPO,Delivery Area,Updated 6-Feb-2020,50803,Goldfields,508,Western Australia - Outback,R3,-27.9160018,120.6991512,50803120307,51103128310,511031283,Leinster - Leonora,51103,Goldfields,511,Western Australia - Outback (South),5,5,7,7,O Connor,,W2,PHN503,Country WA,Leonora,55040,Durack,
2388,6438,56,359,12.5,478,170,308,0,45,11,0,11361,"72,709",17.9,10904,LAKE DARLOT,WA,121.092655,-28.900034,LEONORA LPO,Delivery Area,Updated 6-Feb-2020,50803,Goldfields,508,Western Australia - Outback,R3,-27.930348,121.2992033,50803120309,51103128308,511031283,Leinster - Leonora,51103,Goldfields,511,Western Australia - Outback (South),5,5,7,7,O Connor,,W2,PHN503,Country WA,Leonora,55040,Durack,
2389,6440,29,352,4.3,21903,65,312,21526,15,11,3,28463,"182,163",44.6,10906,BANDYA,WA,125.733157,-26.168944,LAVERTON LPO,Delivery Area,Updated 6-Feb-2020,50803,Goldfields,508,Western Australia - Outback,R3,-27.7336535,122.1826163,50803120305,51103128302,511031283,Leinster - Leonora,51103,Goldfields,511,Western Australia - Outback (South),5,5,7,7,O Connor,,W2,PHN503,Country WA,Ngaanyatjarraku,56620,Durack,
2390,6442,182,1288,13.3,1334,902,432,0,171,11,0,25682,"164,368",39,10913,KAMBALDA,WA,121.997641,-31.318648,KAMBALDA LPO,Delivery Area,Updated 6-Feb-2020,50803,Goldfields,508,Western Australia - Outback,R3,-31.2016,121.663,50803120218,51103128209,511031282,Kambalda - Coolgardie - Norseman,51103,Goldfields,511,Western Australia - Outback (South),3,3,5,5,O Connor,289,W2,PHN503,Country WA,Coolgardie,51960,Durack,
2391,6443,52,695,6.2,6513,152,264,6097,43,8,1,25399,"162,551",34.6,10914,BALLADONIA,WA,123.744186,-32.39502,NORSEMAN LPO,Delivery Area,Updated 6-Feb-2020,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,R3,-32.4581005,123.8667501,50803120209,51103128208,511031282,Kambalda - Coolgardie - Norseman,51103,Goldfields,511,Western Australia - Outback (South),5,5,7,7,O Connor,159.3326569,W2,PHN503,Country WA,Dundas,53080,Durack,
2392,6445,6,93,3.2,61,17,44,0,3,3,0,10144,"64,922",13.8,10925,NORTH CASCADE,WA,121.638735,-32.981696,ESPERANCE POST SHOP,Delivery Area,Updated 6-Feb-2020,50801,Esperance,508,Western Australia - Outback,R3,-32.9325573,121.1191602,50801119510,51101127510,511011275,Esperance Region,51101,Esperance,511,Western Australia - Outback (South),5,5,7,7,O Connor,253.0377197,W2,PHN503,Country WA,Esperance,53290,Durack,
2393,6446,7,46,,68,16,52,0,3,4,0,8266,"52,903",11.3,10927,GRASS PATCH,WA,121.682321,-33.223445,ESPERANCE POST SHOP,Delivery Area,Updated 6-Feb-2020,50801,Esperance,508,Western Australia - Outback,R3,-33.1836614,121.7195459,50801119512,51101127506,511011275,Esperance Region,51101,Esperance,511,Western Australia - Outback (South),4,4,6,6,O Connor,227.3407135,W2,PHN503,Country WA,Esperance,53290,Durack,
2394,6447,13,98,9.2,104,59,45,0,9,4,0,15732,"100,687",21.4,10928,LORT RIVER,WA,121.732214,-33.451323,ESPERANCE POST SHOP,Delivery Area,Updated 6-Feb-2020,50801,Esperance,508,Western Australia - Outback,R3,-33.2668934,121.3841072,50801119512,51101127506,511011275,Esperance Region,51101,Esperance,511,Western Australia - Outback (South),4,4,6,6,O Connor,,W2,PHN503,Country WA,Esperance,53290,Durack,
2395,6448,14,132,9.8,84,68,16,0,13,1,0,11613,"74,324",15.8,10932,GIBSON,WA,121.798896,-33.650554,ESPERANCE POST SHOP,Delivery Area,Updated 6-Feb-2020,50801,Esperance,508,Western Australia - Outback,R3,-33.5881933,121.856261,50801119511,51101127514,511011275,Esperance Region,51101,Esperance,511,Western Australia - Outback (South),4,4,6,6,O Connor,,W2,PHN503,Country WA,Esperance,53290,Durack,
2396,6450,966,6403,13.6,9631,3890,1741,4000,874,91,1,227755,"1,457,629",311.1,10933,BANDY CREEK,WA,122.211127,-33.401152,ESPERANCE POST SHOP,Delivery Area,Updated 6-Feb-2020,50801,Esperance,508,Western Australia - Outback,R3,-33.8245509,121.9398871,50801119435,51101127402,511011274,Esperance,51101,Esperance,511,Western Australia - Outback (South),4,4,6,6,O Connor,,W2,PHN503,Country WA,Esperance,53290,Durack,
2397,6460,139,365,35.6,754,585,169,0,130,9,0,17348,"111,030",25.7,10959,GOOMALLING,WA,116.779032,-31.266649,GOOMALLING LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.2966544,116.8304458,50902123803,50902123803,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,,W2,PHN503,Country WA,Goomalling,53710,Durack,Rural
2398,6461,92,291,28.9,524,376,148,0,84,8,0,13907,"89,002",20.6,10964,DOWERIN,WA,117.083327,-31.140717,DOWERIN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.1956312,117.0319659,50902123809,50902123809,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,301.9606934,W2,PHN503,Country WA,Dowerin,52940,Durack,Rural
2399,6462,11,85,11.8,63,53,10,0,10,1,0,9083,"58,128",13.4,10966,HINDMARSH,WA,117.204349,-31.125288,DOWERIN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.1828949,117.1908671,50902123810,50902123810,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,,W2,PHN503,Country WA,Dowerin,52940,Durack,Rural
2400,6463,1,5,,7,7,0,0,1,0,0,1587,"10,158",2.3,10969,BENJABERRING,WA,117.249295,-31.126499,WYALKATCHEM LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.1065839,117.2911248,50902123811,50902123811,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,344.3280334,W2,PHN503,Country WA,Dowerin,52940,Durack,Rural
2401,6465,7,20,,46,46,0,0,7,0,0,4267,"27,310",6.3,10970,MANMANNING,WA,117.071157,-30.859977,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.8894561,117.2205771,50902123810,50902123810,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,354.1536865,W2,PHN503,Country WA,Wongan-Ballidu,59310,Durack,Rural
2402,6466,11,45,,87,36,51,0,8,3,0,6257,"40,045",9.2,10971,CADOUX,WA,117.100375,-30.719092,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.740808,117.1264753,50902123808,50902123808,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,343.54599,W2,PHN503,Country WA,Wongan-Ballidu,59310,Durack,Rural
2403,6467,4,24,,20,20,0,0,4,0,0,3579,"22,903",5.3,10972,BURAKIN,WA,117.153374,-30.561306,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.5706562,117.1264753,50902123808,50902123808,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Koorda,54690,Durack,Rural
2404,6468,36,116,25,319,156,163,0,29,7,0,14154,"90,583",22.3,10973,GOODLANDS,WA,117.144456,-30.214559,KALANNIE LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-29.9952645,117.27429,50902124115,50902124115,509021241,Moora,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Dalwallinu,52520,Durack,Rural
2405,6472,32,188,13.8,252,141,111,0,26,6,0,11199,"71,673",17.6,10977,BEACON,WA,117.789878,-30.261439,BEACON LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.4520453,117.8714482,50902124212,50902124212,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,380.4295044,W2,PHN503,Country WA,Mount Marshall,55880,Durack,Rural
2406,6473,8,41,,24,24,0,0,8,0,0,4682,"29,964",7.3,10983,NORTH WIALKI,WA,118.13352,-30.488998,MUKINBUDIN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.2859722,118.2288254,50902124206,50902124206,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Mukinbudin,55950,Durack,Rural
2407,6475,65,230,25.2,379,277,102,0,58,7,0,17096,"109,411",25.4,10985,BADGERIN ROCK,WA,117.440487,-30.613981,KOORDA LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.7695752,117.3100116,50902123806,50902123806,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Koorda,54690,Durack,Rural
2408,6476,7,25,,39,39,0,0,7,0,0,4476,"28,646",6.6,10992,GABBIN,WA,117.679166,-30.764934,BENCUBBIN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.6972794,117.6904167,50902124207,50902124207,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,392.8347778,W2,PHN503,Country WA,Koorda,54690,Durack,Rural
